"id","area","path","line","kind","qualifiedName","signature","classification","entryAnchor","status","sourceFingerprint","rationale","reviewedAt"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#countLabel","java","src/java/billiards/viewer/SaveV3Window.java","42","field","SaveV3Window#countLabel","","grouped-trivial","save-v3-window-controls","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as the JavaFX controls/layout plus the three interacting destination/count state representations; their nontrivial synchronization defects are explained explicitly.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#fileChooser","java","src/java/billiards/viewer/SaveV3Window.java","43","field","SaveV3Window#fileChooser","","grouped-trivial","save-v3-window-controls","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as the JavaFX controls/layout plus the three interacting destination/count state representations; their nontrivial synchronization defects are explained explicitly.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#count","java","src/java/billiards/viewer/SaveV3Window.java","47","field","SaveV3Window#count","","grouped-trivial","save-v3-window-controls","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as the JavaFX controls/layout plus the three interacting destination/count state representations; their nontrivial synchronization defects are explained explicitly.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#defaultLocation","java","src/java/billiards/viewer/SaveV3Window.java","48","field","SaveV3Window#defaultLocation","","grouped-trivial","save-v3-window-controls","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as the JavaFX controls/layout plus the three interacting destination/count state representations; their nontrivial synchronization defects are explained explicitly.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#location","java","src/java/billiards/viewer/SaveV3Window.java","49","field","SaveV3Window#location","","grouped-trivial","save-v3-window-controls","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as the JavaFX controls/layout plus the three interacting destination/count state representations; their nontrivial synchronization defects are explained explicitly.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#SaveV3Window(final String windowTitle)","java","src/java/billiards/viewer/SaveV3Window.java","52","method","SaveV3Window#SaveV3Window","(final String windowTitle)","deep","save-v3-window","reviewed","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Section 14.117 reconstructs producer-list semantics, path/count state, exact create/append/truncate branches, resource and JavaFX-thread behavior, repair shape, and filesystem tests.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#show()","java","src/java/billiards/viewer/SaveV3Window.java","121","method","SaveV3Window#show","()","grouped-trivial","save-v3-window-stage-accessors","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as direct Stage show/close delegates, including the unowned auxiliary-stage lifecycle.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#close()","java","src/java/billiards/viewer/SaveV3Window.java","125","method","SaveV3Window#close","()","grouped-trivial","save-v3-window-stage-accessors","grouped-trivial","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Grouped in Section 14.117 as direct Stage show/close delegates, including the unowned auxiliary-stage lifecycle.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#browse()","java","src/java/billiards/viewer/SaveV3Window.java","129","method","SaveV3Window#browse","()","deep","save-v3-window","reviewed","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Section 14.117 reconstructs producer-list semantics, path/count state, exact create/append/truncate branches, resource and JavaFX-thread behavior, repair shape, and filesystem tests.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#saveM()","java","src/java/billiards/viewer/SaveV3Window.java","149","method","SaveV3Window#saveM","()","deep","save-v3-window","reviewed","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Section 14.117 reconstructs producer-list semantics, path/count state, exact create/append/truncate branches, resource and JavaFX-thread behavior, repair shape, and filesystem tests.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#saveL()","java","src/java/billiards/viewer/SaveV3Window.java","197","method","SaveV3Window#saveL","()","deep","save-v3-window","reviewed","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Section 14.117 reconstructs producer-list semantics, path/count state, exact create/append/truncate branches, resource and JavaFX-thread behavior, repair shape, and filesystem tests.","2026-07-18"
"java:src/java/billiards/viewer/SaveV3Window.java:SaveV3Window#clear()","java","src/java/billiards/viewer/SaveV3Window.java","243","method","SaveV3Window#clear","()","deep","save-v3-window","reviewed","2252392ebef39b9f92d753c6d4a280da48a502e5753f62a623359c3ca138df87","Section 14.117 reconstructs producer-list semantics, path/count state, exact create/append/truncate branches, resource and JavaFX-thread behavior, repair shape, and filesystem tests.","2026-07-18"
"java:src/java/billiards/viewer/SideSum.java:SideSum","java","src/java/billiards/viewer/SideSum.java","3","class","SideSum","","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#coeffs","java","src/java/billiards/viewer/SideSum.java","5","field","SideSum#coeffs","","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#x","java","src/java/billiards/viewer/SideSum.java","7","field","SideSum#x","","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#y","java","src/java/billiards/viewer/SideSum.java","8","field","SideSum#y","","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#z","java","src/java/billiards/viewer/SideSum.java","9","field","SideSum#z","","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#SideSum(final int[] coeffs, final double x, final double y, final double z)","java","src/java/billiards/viewer/SideSum.java","11","method","SideSum#SideSum","(final int[] coeffs, final double x, final double y, final double z)","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#create(final double x, final double y)","java","src/java/billiards/viewer/SideSum.java","19","method","SideSum#create","(final double x, final double y)","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#add(final int num)","java","src/java/billiards/viewer/SideSum.java","24","method","SideSum#add","(final int num)","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#sub(final int num)","java","src/java/billiards/viewer/SideSum.java","28","method","SideSum#sub","(final int num)","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#sum()","java","src/java/billiards/viewer/SideSum.java","32","method","SideSum#sum","()","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#copy()","java","src/java/billiards/viewer/SideSum.java","36","method","SideSum#copy","()","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SideSum.java:SideSum#toString()","java","src/java/billiards/viewer/SideSum.java","46","method","SideSum#toString","()","deep","section-14-67","reviewed","cf596e164d930719bd2d1e6da431581a79b4e11b02c0a30ab571d49422e4f447","Source-order handbook entry satisfies the completion contract; constants and stack helpers are grouped with the full candidate-generation, conversion, cancellation, and native-delegation contract.","2026-07-17"
"java:src/java/billiards/viewer/SmallCoverWindow.java:SmallCoverWindow","java","src/java/billiards/viewer/SmallCoverWindow.java","33","class","SmallCoverWindow","","deep","small-cover-window","reviewed","92da620a59456f582e12777160be76124b4e0f83ebb87b94a6cc84947604e994","Section 14.118 derives rectangle-domain math, fork history, persistence, both modes, native result grammar, code cleaning/database side effects, multi-region artifact loss, safe parallelization, and tests.","2026-07-18"
"java:src/java/billiards/viewer/SmallCoverWindow.java:SmallCoverWindow#polygonString","java","src/java/billiards/viewer/SmallCoverWindow.java","36","field","SmallCoverWindow#polygonString","","grouped-trivial","small-cover-window-state","grouped-trivial","92da620a59456f582e12777160be76124b4e0f83ebb87b94a6cc84947604e994","Grouped in Section 14.118 by persisted request state, live editors, numeric/mode controls, shared polygon notification, and Viewer-owned Stage; all behavioral state interactions are explained.","2026-07-18"
"java:src/java/billiards/viewer/SmallCoverWindow.java:SmallCoverWindow#stablesString","java","src/java/billiards/viewer/SmallCoverWindow.java","37","field","SmallCoverWindow#stablesString","","grouped-trivial","small-cover-window-state","grouped-trivial","92da620a59456f582e12777160be76124b4e0f83ebb87b94a6cc84947604e994","Grouped in Section 14.118 by persisted request state, live editors, numeric/mode controls, shared polygon notification, and Viewer-owned Stage; all behavioral state interactions are explained.","2026-07-18"
"java:src/java/billiards/viewer/SmallCoverWindow.java:SmallCoverWindow#triplesString","java","src/java/billiards/viewer/SmallCoverWindow.java","38","field","SmallCoverWindow#triplesString","","grouped-trivial","small-cover-window-state","grouped-trivial","92da620a59456f582e12777160be76124b4e0f83ebb87b94a6cc84947604e994","Grouped in Section 14.118 by persisted request state, live editors, numeric/mode controls, shared polygon notification, and Viewer-owned Stage; all behavioral state interactions are explained.","2026-07-18"
"java:src/java/billiards/viewer/SmallCoverWindow.java:SmallCoverWindow#digitsString","java","src/java/billiards/viewer/SmallCoverWindow.java","39","field","SmallCoverWindow#digitsString","","grouped-trivial","small-cover-window-state","grouped-trivial","92da620a59456f582e12777160be76124b4e0f83ebb87b94a6cc84947604e994","Grouped in Section 14.118 by persisted request state, live editors, numeric/mode controls, shared polygon notification, and Viewer-owned Stage; all behavioral state interactions are explained.","2026-07-18"
